
=== OTF2-PRINT ===
=== Events =====================================================================
Event                               Location            Timestamp  Attributes
ENTER                                      0     7680567527270495  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567527270725  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567527270970  Region: "MPI_Waitall" <206>
LEAVE                                      0     7680567527271451  Region: "MPI_Waitall" <206>
ENTER                                      0     7680567527271545  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567527271621  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567527271688  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567527719957  Sender: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 1009200, Request: 434
LEAVE                                      0     7680567527720366  Region: "MPI_Wait" <205>
ENTER                                      0     7680567527744760  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567527788870  Sender: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 1009200, Request: 435
LEAVE                                      0     7680567527789276  Region: "MPI_Wait" <205>
ENTER                                      0     7680567527812585  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567527904706  Sender: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 1009200, Request: 436
LEAVE                                      0     7680567527905198  Region: "MPI_Wait" <205>
ENTER                                      0     7680567527927647  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567528106740  Sender: 7 ("Master thread" <7>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 6960, Request: 437
LEAVE                                      0     7680567528107101  Region: "MPI_Wait" <205>
ENTER                                      0     7680567528128702  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567528128974  Sender: 42 ("Master thread" <42>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 6960, Request: 438
LEAVE                                      0     7680567528129268  Region: "MPI_Wait" <205>
ENTER                                      0     7680567528150098  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567528151185  Sender: 37 ("Master thread" <37>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 6960, Request: 439
LEAVE                                      0     7680567528151500  Region: "MPI_Wait" <205>
ENTER                                      0     7680567528172853  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567528678186  Sender: 43 ("Master thread" <43>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 48, Request: 440
LEAVE                                      0     7680567528678526  Region: "MPI_Wait" <205>
ENTER                                      0     7680567528696205  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567528696373  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567528696483  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567528696734  Request: 441
LEAVE                                      0     7680567528697800  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567528697965  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567528698131  Request: 442
LEAVE                                      0     7680567528698698  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567528698851  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567528698999  Request: 443
LEAVE                                      0     7680567528699552  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567528703541  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567528703722  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567529358076  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567529358325  Receiver: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 444
LEAVE                                      0     7680567529360106  Region: "MPI_Isend" <162>
ENTER                                      0     7680567529384471  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567529384697  Receiver: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 445
LEAVE                                      0     7680567529386241  Region: "MPI_Isend" <162>
ENTER                                      0     7680567529413033  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567529413265  Receiver: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 446
LEAVE                                      0     7680567529414421  Region: "MPI_Isend" <162>
ENTER                                      0     7680567529414601  Region: "MPI_Waitall" <206>
MPI_ISEND_COMPLETE                         0     7680567529617134  Request: 444
MPI_ISEND_COMPLETE                         0     7680567529617597  Request: 445
MPI_ISEND_COMPLETE                         0     7680567529617798  Request: 446
LEAVE                                      0     7680567529618184  Region: "MPI_Waitall" <206>
ENTER                                      0     7680567529618494  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567529618646  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567529618761  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567529619182  Sender: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 441
LEAVE                                      0     7680567529619998  Region: "MPI_Wait" <205>
ENTER                                      0     7680567529633310  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567529633676  Sender: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 442
LEAVE                                      0     7680567529634021  Region: "MPI_Wait" <205>
ENTER                                      0     7680567529642156  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567529642383  Sender: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 443
LEAVE                                      0     7680567529642648  Region: "MPI_Wait" <205>
ENTER                                      0     7680567529668033  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567529668247  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567529668357  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567529668576  Request: 447
LEAVE                                      0     7680567529669529  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567529669675  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567529669835  Request: 448
LEAVE                                      0     7680567529670434  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567529670570  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567529670717  Request: 449
LEAVE                                      0     7680567529671252  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567529671385  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567529671529  Request: 450
LEAVE                                      0     7680567529672102  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567529672231  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567529672379  Request: 451
LEAVE                                      0     7680567529673002  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567529673133  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567529673279  Request: 452
LEAVE                                      0     7680567529673783  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567529673916  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567529674052  Request: 453
LEAVE                                      0     7680567529674572  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567530530158  Region: "MPI_Allreduce" <6>
MPI_COLLECTIVE_BEGIN                       0     7680567530530158  
MPI_COLLECTIVE_END                         0     7680567531512886  Operation: ALLREDUCE, Communicator: "MPI_COMM_WORLD" <1>, Root: UNDEFINED, Sent: 1728, Received: 1728
LEAVE                                      0     7680567531513079  Region: "MPI_Allreduce" <6>
